id,source_language,source_document,source_text,reference_translation,baseline_translation,finetuned_translation,iks_translation,iks_validation_status,iks_validation_confidence,val_translation_quality,val_semantic_consistency,val_iks_preservation,val_context_preservation,val_historical_consistency,val_unsupported_additions,val_missing_meaning
IKS003362,Tamil,Elathi,"வினை பெரிய ஒழிக்கும்
மானம் வளர்க்கும் அருள்.",Possessing noble/great action removes/dispels; this nurtures/grows grace through honour.,"[Mock Translation (Tamil -> English)]: Translated version of 'வினை பெரிய ஒழிக்கும்
மானம் வளர...'","[Mock Translation (Tamil -> English)]: Translated version of 'வினை பெரிய ஒழிக்கும்
மானம் வளர...'","[Mock Translation (Tamil -> English)]: Translated version of 'வினை பெரிய ஒழிக்கும்
மானம் வளர...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS003079,Tamil,Tolkappiyam,"அருள் தீய காக்கும்
மானம் காக்கும்.",The rule of grace which is wicked/harmful protects/guards; this leads to honour which protects/guards.,"[Mock Translation (Tamil -> English)]: Translated version of 'அருள் தீய காக்கும்
மானம் காக்க...'","[Mock Translation (Tamil -> English)]: Translated version of 'அருள் தீய காக்கும்
மானம் காக்க...'","[Mock Translation (Tamil -> English)]: Translated version of 'அருள் தீய காக்கும்
மானம் காக்க...' (Contextual meaning: Universal grace, compassion, and divine benevolence.)",REVIEW,0.43,0.62,0.0,0.25,0.0,1.0,0.73,1.0
IKS002742,Tamil,Natrinai,"தண் கடல் சேர்ப்பன் பொருள் தர
தீய நெஞ்சே உய்க்கும் மாலை
அறம் வரும் வழி.","As the lord of the cool shore gives wealth, the wicked/harmful heart guides/elevates in the evening, waiting for virtue.","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் பொருள் தர
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் பொருள் தர
த...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் பொருள் தர
த...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS001419,Tamil,Thirukkural,"அறம் சிறிய செல்வம் வளர்க்கும்
செல்வம் சிறிய இன்பம் காக்கும்.",Virtue of the base/lowly who have prosperity nurtures/grows; the base/lowly prosperity protects/guards pleasure.,"[Mock Translation (Tamil -> English)]: Translated version of 'அறம் சிறிய செல்வம் வளர்க்கும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறம் சிறிய செல்வம் வளர்க்கும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறம் சிறிய செல்வம் வளர்க்கும்
...'",PASS,0.73,0.5,0.9,0.0,1.0,1.0,1.0,1.0
IKS000398,Tamil,Inna Narpathu,"ஊர்ப்படை வரும் முன்னர் ஓடலும்
ஆர்ப்படை வரும் போழ்து அழுவதும் இன்னா.","Fleeing before the town army comes, and weeping when the loud army comes—both are painful.","[Mock Translation (Tamil -> English)]: Translated version of 'ஊர்ப்படை வரும் முன்னர் ஓடலும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஊர்ப்படை வரும் முன்னர் ஓடலும்
...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஊர்ப்படை வரும் முன்னர் ஓடலும்
...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS000749,Tamil,Thirukkural,"வாய்மை சிறந்த நட்பு விளைக்கும்
ஒழுக்கம் பெரிய வினை கெடுக்கும்.",Truth of the excellent who have friendship yields/produces; the noble/great conduct destroys/ruins action.,[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை சிறந்த நட்பு விளைக்கும்...',[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை சிறந்த நட்பு விளைக்கும்...',"[Mock Translation (Tamil -> English)]: Translated version of 'வாய்மை சிறந்த நட்பு விளைக்கும்...' (Contextual meaning: Social righteousness, virtue, and ethical conduct in daily life.)",REVIEW,0.49,0.63,0.0,0.4,0.0,1.0,1.0,1.0
IKS000441,Tamil,Thirukkural,"மேல்வரும் மேலோர் இடத்தில் இயல்பினால்
தாழ்வரும் தாழ்வோர் சேர்க்கை.","When the elevated come in the place of the elevated by their nature, the association of the base leads to decline.",[Mock Translation (Tamil -> English)]: Translated version of 'மேல்வரும் மேலோர் இடத்தில் இயல்...',[Mock Translation (Tamil -> English)]: Translated version of 'மேல்வரும் மேலோர் இடத்தில் இயல்...',[Mock Translation (Tamil -> English)]: Translated version of 'மேல்வரும் மேலோர் இடத்தில் இயல்...',PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS003302,Tamil,Kalithogai,"தண் கடல் சேர்ப்பன் செல்வம் தர
உடையார் நெஞ்சே தரும் மாலை
வினை வரும் வழி.","As the lord of the cool shore gives prosperity, the possessing heart gives/bestows in the evening, waiting for action.","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் செல்வம் தர
...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் செல்வம் தர
...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் செல்வம் தர
...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS001877,Tamil,Naladiyar,"பொருள் நில்லாத செய்யும்
பொருள் காக்கும் தவம்.",Possessing transitory/impermanence wealth accomplishes/does; this protects/guards penance through wealth.,"[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் நில்லாத செய்யும்
பொருள்...'","[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் நில்லாத செய்யும்
பொருள்...'","[Mock Translation (Tamil -> English)]: Translated version of 'பொருள் நில்லாத செய்யும்
பொருள்...' (Contextual meaning: Affection, pure love, and emotional attachment.)",REVIEW,0.49,0.59,0.0,0.17,0.33,1.0,1.0,1.0
IKS003148,Tamil,Pathitrupathu,"தண் கடல் சேர்ப்பன் மானம் தர
தீய நெஞ்சே காக்கும் மாலை
உள்ளம் வரும் வழி.","As the lord of the cool shore gives honour, the wicked/harmful heart protects/guards in the evening, waiting for mind.","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் மானம் தர
தீ...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் மானம் தர
தீ...'","[Mock Translation (Tamil -> English)]: Translated version of 'தண் கடல் சேர்ப்பன் மானம் தர
தீ...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
IKS001387,Tamil,Thirukkural,"ஒழுக்கம் உடையார் வினை தரும்
அறிவு சிறந்த பொருள் தரும்.",Conduct of the possessing who have action gives/bestows; the excellent wisdom gives/bestows wealth.,"[Mock Translation (Tamil -> English)]: Translated version of 'ஒழுக்கம் உடையார் வினை தரும்
அற...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஒழுக்கம் உடையார் வினை தரும்
அற...'","[Mock Translation (Tamil -> English)]: Translated version of 'ஒழுக்கம் உடையார் வினை தரும்
அற...' (Contextual meaning: Social righteousness, virtue, and ethical conduct in daily life.)",REVIEW,0.49,0.64,0.0,0.4,0.0,1.0,1.0,1.0
IKS000859,Tamil,Thirukkural,"இளமை பெரிய இளமை ஒழிக்கும்
மானம் இல்லார் கேள்வி காக்கும்.",Youth of the noble/great who have youth removes/dispels; the lacking honour protects/guards listening.,"[Mock Translation (Tamil -> English)]: Translated version of 'இளமை பெரிய இளமை ஒழிக்கும்
மானம...'","[Mock Translation (Tamil -> English)]: Translated version of 'இளமை பெரிய இளமை ஒழிக்கும்
மானம...'","[Mock Translation (Tamil -> English)]: Translated version of 'இளமை பெரிய இளமை ஒழிக்கும்
மானம...' (Contextual meaning: Ethical restraint, personal integrity, and moral discipline.)",REVIEW,0.55,0.64,0.0,0.5,0.67,0.5,1.0,1.0
IKS000777,Tamil,Thirukkural,"அறிவு பெரிய உள்ளம் ஒழிக்கும்
மானம் இனிய வாய்மை வளர்க்கும்.",Wisdom of the noble/great who have mind removes/dispels; the sweet/pleasant honour nurtures/grows truth.,"[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு பெரிய உள்ளம் ஒழிக்கும்
ம...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு பெரிய உள்ளம் ஒழிக்கும்
ம...'","[Mock Translation (Tamil -> English)]: Translated version of 'அறிவு பெரிய உள்ளம் ஒழிக்கும்
ம...'",PASS,0.88,0.5,0.9,1.0,1.0,1.0,1.0,1.0
